260.00	265.00	263.00	263.00	262.00	260.00	267.00	261.00	265.00	261.00	265.00	264.00	263.00	262.00	262.00	262.00	268	331	348
261.00	261.00	263.00	262.00	263.00	260.00	267.00	261.00	263.00	260.00	265.00	265.00	268.00	262.00	261.00	262.00	268	331	348
261.00	263.00	264.00	263.00	263.00	261.00	268.00	261.00	264.00	261.00	264.00	267.00	266.00	262.00	260.00	263.00	268	331	348
260.00	261.00	263.00	262.00	262.00	260.00	264.00	260.00	264.00	264.00	266.00	268.00	269.00	269.00	266.00	272.00	265	330	348
262.00	262.00	263.00	264.00	262.00	263.00	268.00	266.00	268.00	266.00	265.00	271.00	277.00	343.00	274.00	316.00	269	332	352
266.00	265.00	262.00	263.00	840.00	265.00	270.00	267.00	269.00	277.00	267.00	268.00	272.00	272.00	266.00	264.00	267	331	349
261.00	264.00	264.00	265.00	265.00	270.00	265.00	271.00	274.00	270.00	453.00	267.00	265.00	272.00	260.00	266.00	268	332	348
266.00	265.00	264.00	267.00	286.00	267.00	269.00	271.00	269.00	265.00	508.00	270.00	270.00	264.00	260.00	263.00	268	331	350
262.00	267.00	266.00	269.00	269.00	270.00	266.00	264.00	269.00	266.00	460.00	266.00	267.00	266.00	261.00	264.00	267	331	349
267.00	267.00	267.00	272.00	265.00	263.00	263.00	264.00	265.00	265.00	262.00	265.00	265.00	262.00	265.00	265.00	268	331	348
267.00	272.00	266.00	270.00	267.00	260.00	266.00	264.00	266.00	261.00	261.00	262.00	265.00	268.00	264.00	265.00	268	331	348
261.00	263.00	261.00	261.00	261.00	262.00	265.00	262.00	265.00	261.00	264.00	262.00	261.00	262.00	262.00	264.00	267	332	348
262.00	265.00	261.00	262.00	260.00	261.00	265.00	261.00	264.00	263.00	261.00	261.00	266.00	262.00	260.00	260.00	268	331	348
262.00	262.00	260.00	261.00	260.00	261.00	267.00	263.00	264.00	264.00	262.00	263.00	267.00	263.00	263.00	262.00	267	331	348
264.00	262.00	260.00	261.00	261.00	260.00	266.00	260.00	263.00	264.00	264.00	267.00	269.00	266.00	265.00	272.00	272	329	346
262.00	262.00	260.00	261.00	259.00	263.00	269.00	264.00	271.00	272.00	266.00	267.00	272.00	268.00	269.00	265.00	267	331	349
264.00	261.00	260.00	840.00	266.00	275.00	272.00	270.00	266.00	269.00	378.00	268.00	376.00	267.00	262.00	265.00	269	331	349
262.00	262.00	266.00	266.00	276.00	272.00	266.00	275.00	271.00	267.00	327.00	265.00	268.00	267.00	262.00	266.00	268	331	349
264.00	279.00	269.00	273.00	266.00	266.00	262.00	262.00	265.00	263.00	262.00	264.00	273.00	269.00	263.00	266.00	268	332	349
263.00	268.00	263.00	263.00	262.00	260.00	260.00	260.00	264.00	261.00	263.00	266.00	268.00	266.00	261.00	261.00	266	331	348
261.00	260.00	260.00	263.00	260.00	261.00	263.00	260.00	264.00	263.00	262.00	262.00	263.00	267.00	264.00	263.00	268	331	348
263.00	259.00	260.00	262.00	259.00	261.00	263.00	261.00	263.00	263.00	262.00	263.00	307.00	265.00	266.00	263.00	268	331	348
262.00	260.00	260.00	261.00	260.00	261.00	263.00	262.00	263.00	263.00	262.00	263.00	289.00	263.00	265.00	263.00	268	331	348
262.00	262.00	259.00	261.00	260.00	262.00	266.00	262.00	270.00	267.00	266.00	272.00	278.00	365.00	288.00	268.00	265	337	345
264.00	261.00	261.00	261.00	261.00	260.00	262.00	263.00	267.00	268.00	267.00	269.00	322.00	270.00	268.00	268.00	268	333	353
261.00	261.00	261.00	259.00	265.00	266.00	263.00	264.00	286.00	267.00	280.00	269.00	269.00	266.00	261.00	262.00	267	331	352
261.00	262.00	264.00	270.00	276.00	394.00	275.00	272.00	267.00	268.00	265.00	267.00	263.00	266.00	262.00	265.00	267	331	350
264.00	263.00	264.00	277.00	269.00	272.00	265.00	268.00	267.00	263.00	267.00	266.00	268.00	264.00	261.00	265.00	268	330	350
265.00	292.00	265.00	270.00	269.00	288.00	265.00	264.00	263.00	262.00	265.00	264.00	270.00	266.00	260.00	265.00	268	331	349
268.00	273.00	270.00	266.00	271.00	262.00	262.00	262.00	265.00	262.00	263.00	267.00	263.00	266.00	261.00	263.00	267	330	349
261.00	263.00	266.00	261.00	259.00	264.00	262.00	260.00	265.00	260.00	260.00	267.00	264.00	264.00	263.00	263.00	267	331	348
261.00	264.00	260.00	262.00	263.00	262.00	262.00	259.00	265.00	261.00	260.00	266.00	263.00	267.00	262.00	263.00	268	331	348
262.00	264.00	262.00	263.00	264.00	262.00	268.00	263.00	264.00	263.00	263.00	270.00	271.00	295.00	266.00	272.00	298	348	345
262.00	263.00	262.00	259.00	828.00	261.00	269.00	269.00	265.00	268.00	282.00	284.00	272.00	268.00	279.00	269.00	269	332	347
262.00	265.00	262.00	259.00	263.00	263.00	271.00	270.00	279.00	265.00	269.00	268.00	270.00	404.00	268.00	263.00	270	332	350
260.00	261.00	263.00	264.00	269.00	267.00	272.00	266.00	270.00	272.00	266.00	267.00	266.00	265.00	262.00	263.00	269	331	349
266.00	268.00	279.00	267.00	373.00	274.00	275.00	265.00	268.00	265.00	265.00	267.00	264.00	281.00	262.00	267.00	268	330	349
267.00	268.00	271.00	275.00	267.00	265.00	262.00	264.00	263.00	263.00	262.00	271.00	268.00	264.00	260.00	266.00	269	332	350
263.00	270.00	262.00	261.00	260.00	260.00	263.00	262.00	270.00	261.00	261.00	267.00	261.00	277.00	262.00	267.00	272	332	349
263.00	263.00	260.00	260.00	263.00	259.00	263.00	261.00	267.00	261.00	261.00	268.00	262.00	276.00	263.00	267.00	268	331	348
266.00	264.00	261.00	262.00	265.00	259.00	264.00	262.00	268.00	262.00	263.00	263.00	263.00	275.00	261.00	266.00	269	331	348
266.00	270.00	265.00	267.00	265.00	259.00	266.00	261.00	263.00	262.00	261.00	266.00	265.00	266.00	261.00	267.00	267	333	349
265.00	265.00	267.00	264.00	265.00	263.00	266.00	259.00	262.00	261.00	262.00	261.00	261.00	262.00	259.00	263.00	266	330	348
260.00	263.00	268.00	277.00	267.00	268.00	265.00	267.00	267.00	261.00	840.00	264.00	259.00	261.00	259.00	262.00	268	332	348
261.00	263.00	262.00	266.00	265.00	262.00	266.00	264.00	269.00	267.00	268.00	268.00	840.00	263.00	259.00	264.00	269	332	348
261.00	259.00	262.00	261.00	265.00	261.00	262.00	267.00	270.00	267.00	266.00	274.00	269.00	270.00	263.00	269.00	267	332	349
260.00	262.00	264.00	268.00	263.00	263.00	262.00	263.00	362.00	262.00	272.00	271.00	269.00	267.00	274.00	268.00	268	331	348
259.00	260.00	264.00	260.00	263.00	260.00	259.00	263.00	263.00	264.00	262.00	263.00	261.00	264.00	259.00	264.00	267	331	348
259.00	261.00	265.00	260.00	264.00	259.00	260.00	265.00	265.00	263.00	261.00	260.00	262.00	264.00	260.00	265.00	268	331	348
259.00	260.00	264.00	261.00	262.00	261.00	260.00	262.00	266.00	262.00	262.00	263.00	261.00	264.00	259.00	264.00	268	331	348
269.00	263.00	266.00	267.00	265.00	260.00	260.00	262.00	265.00	265.00	262.00	263.00	263.00	264.00	260.00	266.00	270	331	348
266.00	270.00	270.00	268.00	266.00	263.00	261.00	267.00	262.00	265.00	263.00	262.00	260.00	263.00	259.00	267.00	267	332	348
263.00	265.00	268.00	264.00	296.00	279.00	265.00	270.00	262.00	260.00	260.00	263.00	264.00	264.00	259.00	263.00	268	332	349
262.00	263.00	265.00	265.00	266.00	265.00	263.00	274.00	276.00	272.00	269.00	266.00	261.00	259.00	839.00	263.00	268	331	348
264.00	265.00	264.00	266.00	264.00	262.00	264.00	264.00	267.00	286.00	274.00	269.00	268.00	270.00	269.00	266.00	268	332	349
261.00	260.00	262.00	261.00	262.00	263.00	261.00	261.00	264.00	262.00	263.00	265.00	265.00	266.00	261.00	265.00	269	333	348
262.00	264.00	266.00	261.00	263.00	264.00	262.00	262.00	273.00	259.00	260.00	264.00	262.00	261.00	260.00	264.00	268	332	348
262.00	263.00	264.00	260.00	264.00	262.00	260.00	262.00	272.00	259.00	261.00	261.00	262.00	262.00	261.00	263.00	267	331	348
262.00	264.00	265.00	262.00	263.00	261.00	262.00	260.00	265.00	260.00	263.00	262.00	840.00	265.00	261.00	263.00	270	332	349
263.00	275.00	265.00	267.00	269.00	264.00	260.00	264.00	269.00	260.00	262.00	265.00	259.00	264.00	259.00	261.00	269	332	349
263.00	266.00	265.00	296.00	263.00	276.00	264.00	263.00	268.00	260.00	517.00	260.00	259.00	263.00	832.00	264.00	267	332	348
261.00	262.00	265.00	267.00	264.00	272.00	270.00	268.00	272.00	264.00	266.00	262.00	259.00	262.00	840.00	264.00	270	331	352
263.00	263.00	268.00	263.00	264.00	262.00	264.00	274.00	268.00	345.00	269.00	270.00	268.00	275.00	264.00	264.00	268	332	349
262.00	261.00	264.00	263.00	263.00	261.00	263.00	261.00	263.00	266.00	263.00	269.00	266.00	271.00	317.00	267.00	269	331	348
260.00	261.00	264.00	263.00	262.00	259.00	261.00	262.00	266.00	261.00	259.00	263.00	261.00	262.00	263.00	262.00	265	332	348
260.00	261.00	265.00	265.00	262.00	259.00	260.00	261.00	267.00	261.00	259.00	264.00	260.00	261.00	262.00	261.00	268	331	348
261.00	261.00	263.00	266.00	264.00	261.00	260.00	260.00	265.00	260.00	260.00	263.00	260.00	263.00	263.00	263.00	268	331	348
265.00	264.00	265.00	267.00	264.00	260.00	259.00	262.00	266.00	259.00	261.00	262.00	260.00	263.00	260.00	263.00	269	333	349
264.00	267.00	268.00	272.00	267.00	283.00	271.00	262.00	262.00	260.00	261.00	269.00	262.00	263.00	261.00	262.00	265	331	347
261.00	262.00	268.00	266.00	265.00	262.00	264.00	276.00	272.00	311.00	262.00	261.00	259.00	265.00	260.00	261.00	268	332	349
260.00	262.00	266.00	265.00	263.00	265.00	272.00	271.00	267.00	271.00	272.00	269.00	266.00	260.00	263.00	265.00	268	333	349
260.00	262.00	267.00	263.00	264.00	262.00	264.00	267.00	266.00	267.00	275.00	270.00	270.00	269.00	268.00	273.00	268	332	349
259.00	260.00	261.00	263.00	261.00	276.00	259.00	263.00	264.00	261.00	264.00	262.00	264.00	262.00	262.00	261.00	270	332	348
264.00	260.00	261.00	261.00	261.00	263.00	260.00	262.00	264.00	262.00	261.00	261.00	259.00	264.00	264.00	262.00	268	331	348
265.00	260.00	261.00	261.00	262.00	260.00	259.00	262.00	264.00	262.00	261.00	267.00	259.00	262.00	262.00	263.00	268	331	348
265.00	261.00	261.00	264.00	260.00	260.00	259.00	262.00	264.00	260.00	261.00	279.00	259.00	262.00	262.00	264.00	268	331	348
269.00	266.00	265.00	307.00	264.00	260.00	260.00	266.00	265.00	262.00	261.00	263.00	259.00	265.00	259.00	269.00	265	332	350
266.00	270.00	313.00	266.00	269.00	265.00	260.00	261.00	262.00	261.00	261.00	260.00	260.00	265.00	260.00	268.00	268	332	349
262.00	264.00	275.00	272.00	268.00	267.00	271.00	267.00	335.00	260.00	260.00	262.00	261.00	264.00	262.00	264.00	268	332	349
264.00	262.00	266.00	268.00	267.00	272.00	266.00	270.00	273.00	301.00	274.00	268.00	261.00	264.00	260.00	265.00	268	333	349
262.00	264.00	265.00	271.00	262.00	261.00	264.00	273.00	268.00	284.00	269.00	275.00	274.00	329.00	269.00	266.00	268	332	349
263.00	261.00	265.00	265.00	262.00	261.00	261.00	265.00	268.00	275.00	269.00	296.00	327.00	306.00	273.00	271.00	268	332	347
261.00	261.00	262.00	262.00	262.00	259.00	259.00	261.00	261.00	259.00	261.00	264.00	840.00	261.00	262.00	261.00	268	331	348
260.00	260.00	263.00	263.00	262.00	260.00	260.00	260.00	262.00	260.00	262.00	264.00	836.00	262.00	261.00	261.00	268	331	348
260.00	259.00	262.00	262.00	264.00	260.00	260.00	263.00	263.00	262.00	259.00	264.00	260.00	263.00	264.00	263.00	268	331	348
260.00	261.00	263.00	261.00	265.00	260.00	261.00	262.00	263.00	259.00	262.00	262.00	260.00	262.00	263.00	262.00	268	332	348
262.00	260.00	262.00	262.00	265.00	260.00	260.00	262.00	263.00	261.00	260.00	264.00	261.00	263.00	263.00	261.00	268	331	348
260.00	260.00	265.00	262.00	267.00	259.00	259.00	261.00	263.00	259.00	263.00	260.00	260.00	264.00	260.00	262.00	268	331	348
262.00	261.00	263.00	262.00	269.00	259.00	261.00	261.00	262.00	259.00	260.00	264.00	260.00	264.00	263.00	261.00	268	331	348
263.00	259.00	265.00	260.00	264.00	260.00	264.00	264.00	344.00	267.00	272.00	266.00	277.00	456.00	268.00	275.00	270	334	347
266.00	262.00	266.00	261.00	264.00	260.00	264.00	265.00	273.00	278.00	330.00	403.00	301.00	407.00	392.00	308.00	266	332	349
263.00	261.00	265.00	260.00	262.00	262.00	266.00	266.00	316.00	278.00	377.00	281.00	288.00	361.00	288.00	291.00	269	332	349
263.00	264.00	262.00	263.00	263.00	261.00	266.00	266.00	276.00	273.00	365.00	276.00	270.00	349.00	272.00	270.00	269	331	353
260.00	263.00	266.00	839.00	267.00	268.00	267.00	271.00	266.00	265.00	286.00	285.00	262.00	262.00	266.00	262.00	268	327	355
268.00	318.00	273.00	279.00	276.00	273.00	265.00	263.00	266.00	264.00	265.00	264.00	263.00	263.00	262.00	263.00	268	331	351
271.00	295.00	286.00	391.00	274.00	263.00	263.00	263.00	265.00	265.00	265.00	262.00	260.00	264.00	259.00	264.00	267	331	349
260.00	263.00	262.00	264.00	260.00	263.00	264.00	262.00	262.00	261.00	262.00	264.00	260.00	263.00	839.00	262.00	271	333	348
260.00	264.00	261.00	264.00	298.00	261.00	269.00	264.00	262.00	265.00	262.00	263.00	262.00	262.00	261.00	262.00	268	332	349
262.00	260.00	262.00	263.00	259.00	261.00	267.00	262.00	263.00	260.00	263.00	264.00	263.00	262.00	261.00	261.00	268	331	349
262.00	265.00	263.00	269.00	263.00	267.00	265.00	268.00	275.00	270.00	284.00	282.00	327.00	399.00	291.00	294.00	261	339	347
260.00	268.00	264.00	266.00	260.00	266.00	267.00	269.00	276.00	284.00	296.00	316.00	352.00	404.00	322.00	399.00	268	332	349
260.00	265.00	264.00	263.00	259.00	262.00	264.00	272.00	270.00	322.00	270.00	350.00	288.00	305.00	273.00	285.00	269	333	350
260.00	268.00	267.00	262.00	261.00	272.00	269.00	274.00	439.00	271.00	275.00	271.00	304.00	264.00	266.00	260.00	267	331	352
265.00	265.00	266.00	305.00	278.00	289.00	270.00	271.00	265.00	265.00	266.00	270.00	264.00	265.00	262.00	265.00	267	331	350
266.00	273.00	270.00	272.00	274.00	269.00	265.00	266.00	265.00	264.00	263.00	265.00	266.00	267.00	262.00	265.00	269	331	350
260.00	269.00	266.00	263.00	264.00	261.00	262.00	266.00	264.00	261.00	262.00	264.00	263.00	266.00	261.00	261.00	267	331	350
261.00	261.00	263.00	264.00	262.00	262.00	263.00	264.00	265.00	261.00	260.00	263.00	264.00	270.00	264.00	264.00	269	331	349
261.00	263.00	263.00	263.00	261.00	259.00	264.00	263.00	266.00	262.00	259.00	264.00	263.00	265.00	265.00	264.00	268	331	349
266.00	262.00	266.00	264.00	261.00	261.00	263.00	264.00	270.00	263.00	271.00	310.00	271.00	317.00	276.00	278.00	270	345	360
262.00	267.00	265.00	261.00	266.00	263.00	261.00	266.00	272.00	271.00	284.00	276.00	277.00	321.00	290.00	370.00	268	331	349
263.00	265.00	269.00	261.00	263.00	266.00	264.00	270.00	271.00	281.00	269.00	273.00	317.00	349.00	287.00	269.00	267	332	351
267.00	263.00	268.00	260.00	265.00	313.00	266.00	480.00	273.00	298.00	277.00	288.00	269.00	268.00	263.00	264.00	269	331	349
268.00	268.00	272.00	287.00	276.00	280.00	279.00	271.00	290.00	271.00	277.00	267.00	267.00	267.00	263.00	264.00	268	331	350
265.00	270.00	277.00	275.00	278.00	269.00	264.00	264.00	265.00	262.00	277.00	263.00	264.00	267.00	263.00	265.00	268	330	351
277.00	279.00	267.00	265.00	266.00	264.00	263.00	263.00	266.00	262.00	263.00	263.00	262.00	265.00	260.00	263.00	264	326	353
260.00	262.00	264.00	262.00	263.00	262.00	260.00	263.00	261.00	260.00	260.00	261.00	263.00	262.00	260.00	263.00	268	331	349
261.00	261.00	264.00	261.00	263.00	261.00	261.00	263.00	259.00	260.00	261.00	264.00	263.00	263.00	262.00	263.00	268	331	349
261.00	259.00	266.00	261.00	261.00	262.00	261.00	262.00	267.00	262.00	266.00	266.00	272.00	424.00	270.00	265.00	283	338	352
263.00	260.00	268.00	263.00	261.00	264.00	261.00	266.00	272.00	267.00	270.00	274.00	273.00	304.00	274.00	288.00	267	329	350
265.00	264.00	268.00	260.00	823.00	264.00	264.00	270.00	321.00	269.00	276.00	355.00	323.00	280.00	381.00	289.00	269	331	349
266.00	264.00	266.00	259.00	265.00	283.00	267.00	271.00	270.00	274.00	271.00	272.00	278.00	268.00	264.00	262.00	270	332	350
266.00	266.00	277.00	303.00	277.00	274.00	302.00	267.00	270.00	263.00	274.00	266.00	265.00	264.00	262.00	270.00	268	331	351
268.00	267.00	272.00	278.00	337.00	271.00	265.00	266.00	264.00	264.00	265.00	266.00	265.00	266.00	263.00	270.00	268	331	351
271.00	277.00	265.00	269.00	266.00	264.00	265.00	261.00	264.00	263.00	270.00	262.00	268.00	266.00	262.00	263.00	266	329	349
265.00	264.00	266.00	264.00	261.00	263.00	261.00	259.00	261.00	261.00	262.00	261.00	263.00	264.00	263.00	263.00	268	331	349
262.00	265.00	265.00	261.00	262.00	262.00	260.00	262.00	262.00	264.00	259.00	262.00	263.00	274.00	264.00	262.00	268	331	349
268.00	262.00	266.00	263.00	262.00	260.00	259.00	267.00	264.00	265.00	266.00	266.00	263.00	269.00	267.00	267.00	270	332	349
268.00	262.00	265.00	259.00	261.00	260.00	262.00	268.00	270.00	268.00	313.00	272.00	272.00	275.00	278.00	267.00	272	333	351
266.00	263.00	264.00	260.00	260.00	273.00	269.00	268.00	270.00	277.00	274.00	272.00	342.00	266.00	269.00	265.00	268	330	351
262.00	263.00	272.00	273.00	357.00	274.00	338.00	271.00	287.00	270.00	274.00	268.00	266.00	270.00	262.00	264.00	270	331	350
269.00	274.00	307.00	330.00	281.00	324.00	270.00	267.00	268.00	263.00	273.00	272.00	267.00	263.00	264.00	266.00	268	330	351
285.00	268.00	279.00	272.00	271.00	269.00	269.00	267.00	265.00	264.00	263.00	265.00	265.00	271.00	262.00	263.00	268	331	351
264.00	260.00	263.00	261.00	261.00	261.00	263.00	261.00	265.00	261.00	263.00	264.00	260.00	264.00	267.00	261.00	280	337	352
260.00	263.00	268.00	263.00	261.00	263.00	260.00	261.00	262.00	264.00	262.00	264.00	262.00	267.00	267.00	262.00	268	331	349
262.00	264.00	269.00	263.00	261.00	264.00	260.00	262.00	261.00	263.00	263.00	266.00	262.00	263.00	267.00	262.00	269	331	349
267.00	267.00	276.00	271.00	365.00	265.00	261.00	263.00	262.00	263.00	265.00	262.00	263.00	262.00	265.00	264.00	272	331	349
269.00	304.00	271.00	279.00	274.00	272.00	265.00	261.00	260.00	263.00	262.00	262.00	263.00	259.00	264.00	261.00	268	331	350
269.00	267.00	269.00	280.00	368.00	267.00	268.00	271.00	263.00	262.00	840.00	268.00	263.00	259.00	266.00	263.00	267	331	349
273.00	265.00	266.00	281.00	272.00	272.00	271.00	295.00	283.00	356.00	261.00	261.00	260.00	263.00	261.00	260.00	267	332	351
260.00	270.00	266.00	270.00	271.00	266.00	273.00	274.00	341.00	283.00	275.00	265.00	261.00	261.00	265.00	263.00	269	331	350
262.00	266.00	270.00	268.00	264.00	264.00	271.00	267.00	284.00	277.00	365.00	279.00	295.00	287.00	263.00	261.00	268	332	350
263.00	265.00	271.00	274.00	266.00	265.00	271.00	270.00	270.00	273.00	329.00	274.00	319.00	422.00	267.00	274.00	266	334	349
259.00	263.00	263.00	262.00	265.00	260.00	262.00	263.00	262.00	261.00	261.00	260.00	262.00	260.00	260.00	262.00	264	330	349
261.00	263.00	265.00	264.00	265.00	260.00	263.00	262.00	265.00	262.00	264.00	263.00	260.00	262.00	260.00	261.00	268	331	349
261.00	266.00	264.00	263.00	264.00	260.00	262.00	263.00	263.00	262.00	264.00	262.00	260.00	263.00	264.00	261.00	268	331	349
267.00	266.00	271.00	280.00	268.00	265.00	264.00	266.00	264.00	260.00	267.00	265.00	262.00	262.00	840.00	265.00	269	331	350
275.00	277.00	273.00	368.00	282.00	281.00	266.00	260.00	262.00	261.00	266.00	266.00	262.00	263.00	259.00	267.00	267	331	350
269.00	272.00	282.00	278.00	309.00	280.00	273.00	265.00	269.00	262.00	260.00	262.00	262.00	267.00	263.00	263.00	267	330	349
262.00	265.00	269.00	277.00	279.00	280.00	271.00	277.00	275.00	270.00	259.00	268.00	261.00	267.00	262.00	262.00	268	332	350
259.00	268.00	266.00	273.00	270.00	270.00	276.00	276.00	300.00	333.00	280.00	363.00	267.00	261.00	259.00	260.00	268	332	351
267.00	264.00	268.00	274.00	268.00	275.00	268.00	271.00	282.00	347.00	281.00	277.00	290.00	297.00	273.00	266.00	267	331	351
270.00	260.00	270.00	279.00	269.00	268.00	266.00	273.00	281.00	289.00	350.00	295.00	369.00	297.00	312.00	275.00	269	331	348
260.00	262.00	840.00	266.00	261.00	263.00	262.00	263.00	273.00	260.00	269.00	276.00	264.00	265.00	263.00	260.00	267	331	349
259.00	261.00	263.00	261.00	264.00	261.00	259.00	262.00	261.00	262.00	261.00	260.00	262.00	262.00	264.00	264.00	268	331	349
259.00	263.00	263.00	266.00	261.00	262.00	259.00	263.00	262.00	261.00	261.00	263.00	260.00	261.00	262.00	263.00	268	331	349
274.00	273.00	272.00	272.00	269.00	266.00	262.00	260.00	262.00	262.00	262.00	263.00	261.00	263.00	260.00	263.00	267	333	353
271.00	274.00	274.00	275.00	316.00	266.00	262.00	261.00	261.00	262.00	263.00	267.00	263.00	261.00	261.00	265.00	268	332	346
263.00	267.00	268.00	276.00	283.00	337.00	296.00	277.00	268.00	259.00	262.00	267.00	266.00	261.00	262.00	266.00	269	333	351
260.00	264.00	272.00	275.00	265.00	273.00	275.00	287.00	275.00	309.00	274.00	264.00	836.00	265.00	259.00	265.00	267	331	350
264.00	266.00	273.00	271.00	269.00	269.00	266.00	273.00	271.00	393.00	342.00	308.00	278.00	262.00	265.00	263.00	267	331	350
262.00	263.00	268.00	270.00	263.00	269.00	282.00	269.00	269.00	281.00	286.00	285.00	389.00	333.00	384.00	274.00	265	336	354
261.00	261.00	263.00	261.00	261.00	261.00	262.00	261.00	262.00	260.00	263.00	261.00	261.00	260.00	259.00	264.00	274	332	349
260.00	261.00	262.00	263.00	262.00	261.00	260.00	260.00	263.00	259.00	260.00	262.00	261.00	262.00	262.00	262.00	268	331	349
261.00	259.00	265.00	263.00	261.00	262.00	259.00	261.00	261.00	260.00	259.00	261.00	262.00	261.00	263.00	261.00	268	331	349
267.00	272.00	269.00	265.00	270.00	265.00	261.00	259.00	266.00	260.00	261.00	264.00	265.00	261.00	261.00	260.00	266	332	350
266.00	263.00	276.00	279.00	343.00	290.00	373.00	270.00	265.00	261.00	262.00	259.00	263.00	262.00	266.00	263.00	269	331	350
266.00	267.00	274.00	267.00	269.00	273.00	269.00	342.00	280.00	279.00	269.00	262.00	260.00	262.00	262.00	263.00	267	331	350
264.00	264.00	268.00	270.00	272.00	270.00	272.00	273.00	278.00	321.00	296.00	288.00	271.00	269.00	262.00	262.00	268	331	350
263.00	271.00	268.00	269.00	265.00	265.00	266.00	267.00	271.00	271.00	275.00	272.00	277.00	274.00	285.00	270.00	268	331	349
259.00	259.00	261.00	262.00	262.00	260.00	266.00	262.00	266.00	261.00	259.00	260.00	260.00	266.00	261.00	263.00	270	331	352
259.00	259.00	263.00	264.00	263.00	259.00	260.00	261.00	267.00	261.00	259.00	260.00	264.00	265.00	262.00	262.00	268	331	349
260.00	259.00	264.00	263.00	262.00	260.00	260.00	259.00	266.00	259.00	259.00	261.00	261.00	260.00	261.00	261.00	268	331	349
264.00	278.00	267.00	267.00	266.00	265.00	263.00	260.00	268.00	259.00	261.00	265.00	261.00	263.00	260.00	260.00	276	339	352
266.00	267.00	268.00	288.00	267.00	267.00	290.00	261.00	264.00	260.00	262.00	264.00	262.00	260.00	260.00	261.00	269	331	351
262.00	264.00	270.00	272.00	287.00	324.00	275.00	274.00	272.00	267.00	260.00	264.00	262.00	263.00	260.00	265.00	268	331	350
265.00	263.00	268.00	269.00	268.00	270.00	270.00	277.00	276.00	334.00	301.00	405.00	274.00	264.00	260.00	263.00	269	331	349
261.00	265.00	265.00	267.00	268.00	263.00	266.00	266.00	270.00	272.00	276.00	271.00	276.00	277.00	317.00	269.00	269	331	349
262.00	262.00	266.00	263.00	264.00	261.00	262.00	264.00	269.00	263.00	265.00	265.00	268.00	264.00	262.00	275.00	268	330	347
260.00	260.00	262.00	264.00	263.00	261.00	260.00	259.00	266.00	260.00	261.00	264.00	259.00	259.00	260.00	262.00	268	331	349
260.00	259.00	263.00	264.00	262.00	262.00	264.00	260.00	275.00	262.00	262.00	261.00	261.00	840.00	261.00	264.00	267	330	349
261.00	260.00	264.00	263.00	265.00	263.00	265.00	263.00	293.00	261.00	261.00	263.00	261.00	840.00	261.00	261.00	268	331	349
261.00	260.00	263.00	265.00	262.00	262.00	263.00	262.00	262.00	260.00	262.00	262.00	262.00	840.00	263.00	264.00	267	331	350
260.00	260.00	263.00	267.00	264.00	263.00	260.00	261.00	263.00	261.00	260.00	263.00	261.00	840.00	259.00	263.00	268	331	349
260.00	261.00	265.00	267.00	263.00	263.00	261.00	264.00	263.00	275.00	262.00	261.00	263.00	273.00	266.00	271.00	268	331	349
262.00	260.00	264.00	264.00	264.00	264.00	263.00	260.00	265.00	265.00	265.00	264.00	481.00	277.00	266.00	270.00	268	331	349
